method_DELETE,method_GET,method_POST,method_PUT,src_is_private,dst_is_private,both_private,src_network_segment,url_length,url_depth,url_param_count,url_contains_admin,url_contains_login,url_contains_api,url_contains_dashboard,url_contains_profile,url_contains_upload,url_contains_download,url_contains_register,url_contains_password,url_contains_secret,url_special_chars,url_upper_ratio,url_has_encoded,body_length,body_is_empty,contains_sql,contains_xss,contains_traversal,contains_rce,contains_include,contains_serialized,contains_csrf,body_entropy,likely_base64,has_binary_data,ua_length,is_firefox,is_chrome,is_safari,is_windows,is_mac,is_linux,is_mobile,is_bot,post_with_body,get_with_body,deep_sensitive,total_attack_features,has_multiple_attacks
0,0,1,0,1,1,1,10,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,712,0,0,0,0,0,0,1,0,5.237196894442026,0,0,60,0,0,0,1,0,0,0,0,712,0,0,1,0
0,0,1,0,1,1,1,192,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,33,0,0,0,1,0,0,0,0,3.7000144837038995,0,0,66,0,0,0,0,1,0,0,0,33,0,0,1,0
0,0,1,0,1,1,1,192,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,36,0,0,0,0,0,0,0,0,4.159799224314526,0,0,66,0,0,0,0,1,0,0,0,36,0,0,0,0
0,0,1,0,1,1,1,10,31,1,2,0,0,0,0,1,0,0,0,0,0,4,0.0,0,70,0,0,1,0,0,0,0,0,4.7217212310452386,0,0,50,0,0,0,0,0,1,0,0,70,0,0,1,0
0,0,1,0,1,1,1,10,48,2,3,1,0,0,0,0,0,0,0,0,0,6,0.0,0,51,0,0,0,0,0,0,0,1,4.365970626616778,0,0,66,0,0,0,0,1,0,0,0,51,0,0,0,0
0,0,1,0,1,1,1,10,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,712,0,0,0,0,0,0,1,0,5.230977660032518,0,0,60,0,0,0,1,0,0,0,0,712,0,0,1,0
0,1,0,0,1,1,1,192,26,3,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,1,1,1,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,31,0,0,0,0,0,0,0,0,4.220167681284828,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,1,1,1,10,12,2,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,38,1,2,0,0,0,0,0,0,0,0,0,0,4,0.0,0,87,0,0,0,0,0,0,0,0,4.937565485380589,0,0,60,0,0,0,1,0,0,0,0,87,0,0,0,0
0,1,0,0,1,1,1,10,63,4,4,0,0,1,0,0,0,0,0,0,0,8,0.015873015873015872,1,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,0,1,1,1,10,26,1,2,1,0,0,0,0,0,0,0,0,0,4,0.0,0,51,0,1,0,0,0,0,0,0,3.983426018688798,0,0,60,0,0,0,1,0,0,0,0,51,0,0,1,0
0,0,1,0,1,1,1,10,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,26,0,0,0,1,1,0,0,0,4.085055102756477,0,0,66,0,0,0,0,1,0,0,0,26,0,0,2,1
0,0,1,0,1,1,1,192,13,2,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,39,0,0,0,1,0,1,0,0,3.8291461286193966,0,0,60,0,0,0,1,0,0,0,0,39,0,0,2,1
1,0,0,0,1,1,1,10,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,203,0,1,0,0,0,0,0,0,5.069210901902844,0,0,60,0,0,0,1,0,0,0,0,203,0,0,1,0
0,0,1,0,1,1,1,192,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,532,0,0,0,0,0,0,1,0,5.099927633778041,0,0,50,0,0,0,0,0,1,0,0,532,0,0,1,0
0,0,1,0,1,1,1,192,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,35,0,0,0,0,0,0,0,0,3.9328743603470446,0,0,66,0,0,0,0,1,0,0,0,35,0,0,0,0
0,0,1,0,1,1,1,192,20,1,1,0,0,0,0,0,0,0,0,0,0,2,0.1,0,39,0,0,0,0,1,0,0,0,4.804507667524723,0,0,66,0,0,0,0,1,0,0,0,39,0,0,1,0
0,0,1,0,1,1,1,192,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,95,0,0,1,0,0,0,0,0,4.554706235346048,0,0,50,0,0,0,0,0,1,0,0,95,0,0,1,0
0,1,0,0,1,1,1,192,52,2,1,0,0,1,0,0,0,0,0,0,0,3,0.038461538461538464,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,31,0,0,0,0,1,0,0,0,4.195816471537619,0,0,66,0,0,0,0,1,0,0,0,31,0,0,1,0
0,0,1,0,1,1,1,192,15,2,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0,55,0,0,0,0,0,0,0,1,5.099363804355077,0,0,60,0,0,0,1,0,0,0,0,55,0,0,0,0
0,0,1,0,1,1,1,192,11,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,11,2,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,202,0,1,0,0,0,0,0,0,4.829366156908185,0,0,66,0,0,0,0,1,0,0,0,202,0,0,1,0
0,0,0,1,1,1,1,10,26,2,2,0,0,0,0,0,0,0,0,0,0,4,0.0,0,65,0,0,0,0,0,0,0,0,4.506929452043564,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,192,29,3,1,0,0,0,0,0,0,0,0,0,0,2,0.034482758620689655,1,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,46,6,1,0,0,1,0,0,0,0,0,0,0,2,0.15217391304347827,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,1,0,1,1,1,10,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,20,0,0,0,0,0,0,0,0,3.621928094887362,0,0,60,0,0,0,1,0,0,0,0,20,0,0,0,0
0,0,1,0,1,1,1,10,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,53,0,0,0,0,0,0,0,0,4.2770930396654405,0,0,60,0,0,0,1,0,0,0,0,53,0,0,0,0
0,0,1,0,1,1,1,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,40,0,0,1,0,0,0,0,0,4.403055907333276,0,0,66,0,0,0,0,1,0,0,0,40,0,0,1,0
0,0,1,0,1,1,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,37,0,1,0,0,0,1,0,0,4.17257423112624,0,0,60,0,0,0,1,0,0,0,0,37,0,0,2,1
0,0,0,1,1,1,1,192,13,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,192,29,1,3,0,0,0,0,0,0,0,0,0,0,6,0.0,0,65,0,0,0,0,1,0,0,0,4.818693490604956,0,0,66,0,0,0,0,1,0,0,0,0,65,0,1,0
0,0,1,0,1,1,1,192,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,28,0,0,0,0,1,0,0,0,3.8693312611115185,0,0,60,0,0,0,1,0,0,0,0,28,0,0,1,0
0,0,1,0,1,1,1,192,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,27,0,0,0,1,0,1,0,0,4.014146761422729,0,0,60,0,0,0,1,0,0,0,0,27,0,0,2,1
0,0,1,0,1,1,1,192,35,2,3,0,0,1,0,0,0,0,0,0,0,6,0.0,0,51,0,0,0,0,0,1,0,0,4.493229940257423,0,0,60,0,0,0,1,0,0,0,0,51,0,0,1,0
1,0,0,0,1,1,1,192,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,30,0,0,0,1,0,0,0,0,3.519902579793958,0,0,50,0,0,0,0,0,1,0,0,30,0,0,1,0
0,0,1,0,1,1,1,10,29,1,2,0,0,0,0,0,0,0,0,0,0,4,0.0,0,92,0,0,0,0,0,1,0,0,4.629988850367542,0,0,60,0,0,0,1,0,0,0,0,92,0,0,1,0
0,1,0,0,1,1,1,10,27,1,2,0,0,0,0,0,0,0,0,0,0,4,0.0,0,53,0,0,0,1,1,0,0,0,4.61933767150351,0,0,50,0,0,0,0,0,1,0,0,0,53,0,2,1
0,0,1,0,1,1,1,192,15,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,49,0,0,0,0,0,0,0,1,4.583499129564579,0,0,60,0,0,0,1,0,0,0,0,49,0,0,0,0
0,0,1,0,1,1,1,10,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,531,0,0,0,0,0,0,1,0,5.103762481319794,0,0,60,0,0,0,1,0,0,0,0,531,0,0,1,0
0,0,1,0,1,1,1,192,12,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,192,0,1,0,0,1,0,0,0,5.301342953464821,0,0,60,0,0,0,1,0,0,0,0,192,0,0,2,1
1,0,0,0,1,1,1,10,22,2,1,0,0,1,0,0,0,0,0,0,0,2,0.18181818181818182,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,192,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,532,0,0,0,0,0,0,1,0,5.103083358826614,0,0,50,0,0,0,0,0,1,0,0,532,0,0,1,0
0,0,1,0,1,1,1,10,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,532,0,0,0,0,0,0,1,0,5.105083726230351,0,0,66,0,0,0,0,1,0,0,0,532,0,0,1,0
0,1,0,0,1,1,1,192,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,30,0,0,0,1,0,0,0,0,3.5865692464606247,0,0,50,0,0,0,0,0,1,0,0,0,30,0,1,0
0,0,0,1,1,1,1,192,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,68,0,0,0,0,0,0,0,0,4.254105628009186,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,1,1,1,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,45,2,1,0,0,0,0,1,0,0,0,0,0,5,0.08888888888888889,1,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,91,0,1,0,0,0,0,0,0,4.990705492415057,0,0,66,0,0,0,0,1,0,0,0,91,0,0,1,0
0,0,1,0,1,1,1,10,11,2,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,271,0,1,0,0,1,0,0,0,5.0250358405405064,0,0,60,0,0,0,1,0,0,0,0,271,0,0,2,1
0,1,0,0,1,1,1,10,30,1,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,66,0,1,0,0,0,0,0,0,4.89820108160475,0,0,66,0,0,0,0,1,0,0,0,0,66,0,1,0
0,0,1,0,1,1,1,192,33,2,2,0,0,1,0,0,0,0,0,0,0,4,0.0,0,722,0,0,0,0,0,0,1,0,5.254875468285489,0,0,50,0,0,0,0,0,1,0,0,722,0,0,1,0
0,1,0,0,1,1,1,192,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16,0,0,0,0,0,1,0,0,3.452819531114783,0,0,50,0,0,0,0,0,1,0,0,0,16,0,1,0
0,1,0,0,1,1,1,10,52,8,1,0,0,1,0,0,0,1,0,0,0,2,0.019230769230769232,1,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,1,0,1,1,1,192,15,1,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,67,0,0,0,1,0,0,0,0,4.68842109308765,0,0,60,0,0,0,1,0,0,0,0,67,0,0,1,0
0,0,1,0,1,1,1,10,20,2,0,0,0,1,0,0,0,0,0,1,0,0,0.35,0,37,0,0,0,0,0,0,0,0,4.357837824971465,0,0,50,0,0,0,0,0,1,0,0,37,0,0,0,0
0,0,1,0,1,1,1,10,15,2,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,193,0,1,0,0,1,0,0,0,5.28704160685932,0,0,60,0,0,0,1,0,0,0,0,193,0,0,2,1
1,0,0,0,1,1,1,192,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,192,46,2,2,0,0,1,0,0,0,1,0,0,0,4,0.10869565217391304,0,51,0,0,0,1,0,0,0,0,4.404365842695868,0,0,50,0,0,0,0,0,1,0,0,51,0,0,1,0
0,0,1,0,1,1,1,10,53,2,3,0,0,1,0,0,0,0,0,0,0,6,0.0,0,140,0,1,0,0,0,0,0,0,5.23868085314924,0,0,60,0,0,0,1,0,0,0,0,140,0,0,1,0
0,0,1,0,1,1,1,192,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,60,0,0,0,0,1,0,0,0,4.72973742089034,0,0,50,0,0,0,0,0,1,0,0,60,0,0,1,0
0,1,0,0,1,1,1,192,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,20,0,0,0,0,1,1,0,0,3.8841837197791884,0,0,60,0,0,0,1,0,0,0,0,0,20,0,2,1
0,0,1,0,1,1,1,10,40,1,2,0,0,0,0,0,1,0,0,0,0,4,0.025,0,272,0,1,0,0,1,0,0,0,5.652394330264585,0,0,60,0,0,0,1,0,0,0,0,272,0,0,2,1
0,1,0,0,1,1,1,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,51,0,0,1,0,0,0,0,0,4.4975989309735835,0,0,50,0,0,0,0,0,1,0,0,0,51,0,1,0
0,1,0,0,1,1,1,10,46,3,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,129,0,1,0,0,0,0,0,0,5.139605624155301,0,0,66,0,0,0,0,1,0,0,0,129,0,0,1,0
0,1,0,0,1,1,1,192,18,1,1,0,0,0,0,1,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,1,1,1,192,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,1,1,1,192,15,1,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,73,0,0,1,0,0,0,0,0,4.708249518901647,0,0,60,0,0,0,1,0,0,0,0,0,73,0,1,0
0,1,0,0,1,1,1,192,123,2,2,1,0,1,0,0,0,0,0,1,0,12,0.23577235772357724,1,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,192,42,6,1,0,0,1,0,0,0,0,0,0,0,2,0.023809523809523808,1,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,1,1,1,10,14,2,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,192,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,45,0,0,0,0,0,0,0,0,3.858302540677966,0,0,66,0,0,0,0,1,0,0,0,45,0,0,0,0
0,0,1,0,1,1,1,192,17,1,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,91,0,0,0,0,0,0,0,0,4.6375300474983785,0,0,66,0,0,0,0,1,0,0,0,91,0,0,0,0
0,1,0,0,1,1,1,192,15,1,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,192,15,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,40,0,0,0,0,0,0,0,1,4.072573883611434,0,0,50,0,0,0,0,0,1,0,0,40,0,0,0,0
0,1,0,0,1,1,1,10,19,1,1,0,0,0,0,0,0,0,1,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,24,2,1,0,0,1,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,15,1,1,0,1,0,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,18,1,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,192,15,2,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,194,0,1,0,0,1,0,0,0,5.276963707676911,0,0,60,0,0,0,1,0,0,0,0,194,0,0,2,1
0,0,1,0,1,1,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0,20,0,0,0,0,1,1,0,0,4.1219280948873624,0,0,60,0,0,0,1,0,0,0,0,20,0,0,2,1
0,0,0,1,1,1,1,10,13,2,0,0,0,1,0,0,0,0,0,0,0,0,0.23076923076923078,0,27,0,0,0,0,0,0,0,0,4.1804513908921015,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,39,1,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,27,0,0,0,1,0,0,0,0,3.7360069464476577,0,0,66,0,0,0,0,1,0,0,0,0,27,0,1,0
0,1,0,0,1,1,1,192,82,10,2,0,0,1,0,0,0,1,0,0,0,4,0.2073170731707317,1,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,1,1,1,192,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,37,0,1,0,0,0,1,0,0,4.17257423112624,0,0,66,0,0,0,0,1,0,0,0,0,37,0,2,1
1,0,0,0,1,1,1,192,31,2,2,0,0,1,0,0,0,0,0,0,0,4,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,192,20,2,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0,40,0,0,0,0,0,0,0,1,4.122573883611434,0,0,60,0,0,0,1,0,0,0,0,40,0,0,0,0
0,1,0,0,1,1,1,192,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,25,0,0,0,0,1,0,0,0,3.9434651896016457,0,0,66,0,0,0,0,1,0,0,0,0,25,0,1,0
0,1,0,0,1,1,1,10,49,1,3,0,0,0,0,0,0,0,0,0,0,8,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,192,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,41,0,0,0,0,0,0,0,0,4.326706577630513,0,0,66,0,0,0,0,1,0,0,0,41,0,0,0,0
0,0,1,0,1,1,1,10,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,129,0,1,0,0,0,0,0,0,5.139605624155301,0,0,50,0,0,0,0,0,1,0,0,129,0,0,1,0
0,0,1,0,1,1,1,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,27,0,0,0,1,0,0,0,0,3.7360069464476577,0,0,66,0,0,0,0,1,0,0,0,27,0,0,1,0
0,0,1,0,1,1,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,46,0,0,0,0,0,0,0,0,4.089340902773596,0,0,60,0,0,0,1,0,0,0,0,46,0,0,0,0
0,0,1,0,1,1,1,10,20,2,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0,25,0,0,0,0,0,0,0,0,3.7034651896016464,0,0,66,0,0,0,0,1,0,0,0,25,0,0,0,0
0,1,0,0,1,1,1,192,47,7,1,0,0,1,0,0,0,0,0,0,0,3,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,1,0,1,1,1,192,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,532,0,0,0,0,0,0,1,0,5.098940492989484,0,0,66,0,0,0,0,1,0,0,0,532,0,0,1,0
1,0,0,0,1,1,1,192,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,1,1,1,192,13,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,1,1,1,192,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,26,0,0,0,0,0,0,0,0,4.056020968057881,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,77,6,1,0,0,1,0,0,0,0,0,0,0,4,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,1,1,1,1,10,21,2,1,0,0,0,0,0,0,0,0,0,0,2,0.14285714285714285,0,69,0,0,0,0,0,0,0,0,4.684773283480667,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,192,35,1,3,0,0,0,0,0,0,0,0,0,0,6,0.0,0,81,0,0,0,1,0,0,0,0,4.34088522558964,0,0,50,0,0,0,0,0,1,0,0,81,0,0,1,0
0,0,1,0,1,1,1,10,11,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,45,0,0,0,0,0,0,0,0,3.902746985122411,0,0,50,0,0,0,0,0,1,0,0,45,0,0,0,0
0,0,1,0,1,1,1,192,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,35,0,0,0,0,0,0,0,0,3.9328743603470446,0,0,50,0,0,0,0,0,1,0,0,35,0,0,0,0
0,1,0,0,1,1,1,192,31,1,2,0,0,0,0,0,0,0,0,0,0,4,0.03225806451612903,1,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,192,13,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,28,0,1,0,0,0,0,0,0,3.950212064914747,0,0,66,0,0,0,0,1,0,0,0,0,28,0,1,0
0,1,0,0,1,1,1,10,39,1,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,39,1,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,40,1,3,0,0,0,0,0,0,0,0,0,0,6,0.0,0,83,0,0,0,0,0,0,0,1,4.738312848783181,0,0,66,0,0,0,0,1,0,0,0,83,0,0,0,0
1,0,0,0,1,1,1,192,13,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,58,0,0,0,1,0,0,0,0,4.081781857047334,0,0,50,0,0,0,0,0,1,0,0,0,58,0,1,0
0,1,0,0,1,1,1,10,20,1,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,28,1,1,0,0,0,0,0,0,0,0,0,0,2,0.03571428571428571,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,36,3,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,68,0,0,0,0,0,0,0,0,4.29461867951159,0,0,60,0,0,0,1,0,0,0,0,68,0,0,0,0
0,1,0,0,1,1,1,10,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,1,1,1,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,1,1,1,10,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,35,0,0,0,0,0,0,0,0,4.204582217613529,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,26,0,0,0,0,0,0,0,0,4.056020968057881,0,0,50,0,0,0,0,0,1,0,0,26,0,0,0,0
0,0,1,0,1,1,1,10,11,2,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,193,0,1,0,0,1,0,0,0,5.3388550783619095,0,0,66,0,0,0,0,1,0,0,0,193,0,0,2,1
0,1,0,0,1,1,1,10,31,2,2,0,0,1,0,0,0,0,0,0,0,4,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
